,index,id,Text,Annotation,oh_label,correct_text
14576,5.75630455073993E+017,5.75630455073993E+017,so its fair for kat and to score the a even though they deserved more you kept most hard to watch couple in the,none,0.0,fair at score even though desert kept hard watch couple
14577,5.75643715869352E+017,5.75643715869352E+017,glad i can get back to my life now the fun part of is over and the part,none,0.0,glad get back life fun part part
14578,5.75646685361123E+017,5.75646685361123E+017,credit to kat she a hell of a lot more effort into than she does her cooking,none,0.0,credit at hell lot effort cook
14579,5.46063585630122E+017,5.46063585630122E+017,jamesbarrett666 a female comedian ever made anyone laugh ever call me but are not funny,sexism,1.0,jamesbarrett666 female comedian ever made anyone laugh ever call funny
14580,5.75992267120357E+017,5.75992267120357E+017,kat would be the type of people that see they are on twitter think its because they are delusional,none,0.0,at would type people see twitter think delusion
14581,5.33841282561749E+017,5.33841282561749E+017,there are far more bigger than out there in the world not and none of my are either,sexism,1.0,far bigger world none either
14582,5.75949844310708E+017,5.75949844310708E+017,say hi to karma,none,0.0,say hi parma
14583,5.64568195965915E+017,5.64568195965915E+017,did you know think that violence is so long as the victim seriously injured,sexism,1.0,know think violence long victim serious injury
14584,5.76032789742666E+017,5.76032789742666E+017,cant forget about it,sexism,1.0,can forget
14585,5.65961202866876E+017,5.65961202866876E+017,digiranger1994,none,0.0,digiranger1994
14586,5.75609035430433E+017,5.75609035430433E+017,how about next season you hold off on the until all the have so strategy no part food does,sexism,1.0,next season hold strategic part food
14587,5.6917805320661E+017,5.6917805320661E+017,coffee down follower list running analytics against each of them to create a troll score,none,0.0,coffee follow list run analyst great toll score
14588,5.76546336788464E+017,5.76546336788464E+017,on the ground you have to step in them thing you to absorb but it does it slowly,none,0.0,ground step thing absorb slowly
14589,5.68595763258745E+017,5.68595763258745E+017,not but the majority of piss me off,sexism,1.0,major pass
14590,4.8453817832219E+017,4.8453817832219E+017,white people and culturally appropriative spirituality just stop,none,0.0,white people culture appropri spirit stop
14591,5.65041227897139E+017,5.65041227897139E+017,i do have a fan i will turn it on right now,none,0.0,fan turn right
14592,4.68176504543642E+017,4.68176504543642E+017,shorter anyone who doesnt agree with you that should be legally from driving is outrage,sexism,1.0,shorter anyone doesn are legal drive outrage
14593,5.74960237167272E+017,5.74960237167272E+017,breaking from the user face designer is now a tech job title,none,0.0,break user face design teach job till
14594,5.75633558951231E+017,5.75633558951231E+017,if i could score them a zero then i would because a super slut irritate,sexism,1.0,could score zero would super slut merit
14595,5.75947319599747E+017,5.75947319599747E+017,if something is so hard to do on the then why why why do it,none,0.0,cometh hard
14596,5.67014466592575E+017,5.67014466592575E+017,number10gov totally sick of these politically expedient after every attack by on humanity,racism,1.0,number10gov total sick polite expect every attack human
14597,5.72973809969443E+017,5.72973809969443E+017,this place man this place,none,0.0,place man place
14598,5.74947989271151E+017,5.74947989271151E+017,the true history of and slavery must see,racism,1.0,true history slavery must see
14599,5.71940840588759E+017,5.71940840588759E+017,immigration serious national security threat,racism,1.0,immigr serious nation secure threat
14600,3.83699280130617E+017,3.83699280130617E+017,not at all but the saying men dont belong in the kitchen is utterly true i just tried making instant,sexism,1.0,say men dont belong kitchen utterly true try make instant
14601,5.75430572144644E+017,5.75430572144644E+017,i dont have a problem getting tech involved the concern is just everything,none,0.0,dont problem get teach involve concern every
14602,5.71394466830901E+017,5.71394466830901E+017,twitter user safety,none,0.0,twitter user safety
14603,5.75596979788493E+017,5.75596979788493E+017,patsherlock89 the are certainly annoying but kat and seem like truly objectionable people gross,sexism,1.0,patsherlock89 certainly annoy at seem like truly objection people gross
14604,5.75960050058994E+017,5.75960050058994E+017,and are the other team in sudden death no surprise there although it would have been nice if it was kat and and,none,0.0,team sudden death surprise although would nice at
14605,5.63504036981142E+017,5.63504036981142E+017,kmx1974 stupid got it,sexism,1.0,kmx1974 stupid got
14606,5.65985957422596E+017,5.65985957422596E+017,remember are stupid men are more stupid instead of throw rape on them t,sexism,1.0,remember stupid men stupid instead throw rape
14607,5.69605035505512E+017,5.69605035505512E+017,weird,none,0.0,weird
14608,5.75988100985307E+017,5.75988100985307E+017,digging this challenge its making me hungry,none,0.0,dig challenge make hungry
14609,5.32643153070014E+017,5.32643153070014E+017,,none,0.0,
14610,5.74788658533786E+017,5.74788658533786E+017,asem1994 the world was still in the dark before the up,racism,1.0,asem1994 world still dark
14611,5.69402290542653E+017,5.69402290542653E+017,take it up with them,sexism,1.0,take
14612,5.65997342453953E+017,5.65997342453953E+017,only times ill block is if they or i think theyll try to me,sexism,1.0,time ill block think they try
14613,5.75960734066172E+017,5.75960734066172E+017,me of laura from little house on the prairie,none,0.0,laura little house prairie
14614,5.75957920166212E+017,5.75957920166212E+017,and kat thought her bake was great so delusional,sexism,1.0,at thought bake great delusion
14615,5.65583416884994E+017,5.65583416884994E+017,no u,none,0.0,u
14616,5.67027590460735E+017,5.67027590460735E+017,mattybboi83 number10gov and of before so stick your,racism,1.0,mattybboi83 number10gov stick
14617,5.75627560022733E+017,5.75627560022733E+017,good luck to the people on,none,0.0,good luck people
14618,5.75610825404125E+017,5.75610825404125E+017,kat and yourself mkr2015,none,0.0,at mkr2015
14619,5.72015605575893E+017,5.72015605575893E+017,you were the rogue i dont usually when,none,0.0,rogue dont usual
14620,5.651425738119E+017,5.651425738119E+017,many dont have the awareness to operate in what most know to be self interest they will defy most,sexism,1.0,man dont war over know self interest defy
14621,5.74669562739884E+017,5.74669562739884E+017,aw,none,0.0,a
14622,5.3702836544709E+017,5.3702836544709E+017,on feminism it is not not a feminist not a damn equalist and my opinion is just as valid as yours,sexism,1.0,remain feminist damn equality opinion valid
14623,5.63858595792445E+017,5.63858595792445E+017,patch build heirloom tuning blue wipe,none,0.0,patch build heirloom tune blue wipe
14624,5.76754610263568E+017,5.76754610263568E+017,ever written about all the by,racism,1.0,ever written
14625,5.76620189745205E+017,5.76620189745205E+017,aalwuhaib1977 actually i dont think it is possible to distinguish between and,racism,1.0,aalwuhaib1977 actual dont think possible distinguish
14626,5.73629809147806E+017,5.73629809147806E+017,tti1947 and the that the must steal and occupy the entire world,racism,1.0,tti1947 must steal occupy enter world
14627,5.73587423520653E+017,5.73587423520653E+017,trying to get more insight into definitely a group that a substantial amount of harassment,none,0.0,try get insight definite group substance amount grass
14628,5.1743103193974E+017,5.1743103193974E+017,realalexander57 actually no,none,0.0,realalexander57 actual
14629,4.90551324300562E+017,4.90551324300562E+017,original inspiring course i do now get back to the kitchen,sexism,1.0,origin inspire course get back kitchen
14630,4.71350398628794E+017,4.71350398628794E+017,the reason is female just arent funny to me for some reason,sexism,1.0,reason female agent funny reason
14631,5.63769266105622E+017,5.63769266105622E+017,old dude in this my grandmother had blue hair,none,0.0,old due grandmother blue hair
14632,5.64594348944146E+017,5.64594348944146E+017,etsho127 you are lying that did happen there are of like this,none,0.0,etsho127 lie happen like
14633,5.70816211115618E+017,5.70816211115618E+017,been contact from those speaking with should he care to contribute none of this i am unimpressed,none,0.0,contact speak care contribute none impress
14634,5.76576001443914E+017,5.76576001443914E+017,made some of marinated,none,0.0,made marin
14635,5.75597481502896E+017,5.75597481502896E+017,cannot wait for kat and to crash and burn in the,none,0.0,cannot wait at crash burn
14636,5.72330459331355E+017,5.72330459331355E+017,its refined and its pretty like us seriously someone get these they have no idea what theyre saying,none,0.0,rein pretty like us serious someone get idea they say
14637,5.6504052453333E+017,5.6504052453333E+017,no u,none,0.0,u
14638,5.72253330656789E+017,5.72253330656789E+017,these are all that try to portray to the west as being the exact opposite of what it really is barbaric,racism,1.0,try portray west exact opposite really barbara
14639,5.72340453976089E+017,5.72340453976089E+017,channel7 will and are taking on the instant restaurant tonight and theyre on now,none,0.0,channel take instant restful tonight they
14640,5.72336801265811E+017,5.72336801265811E+017,johgriggs7 thats where a former contestant now hey p,none,0.0,johgriggs7 that former contest hey p
14641,5.66377997121245E+017,5.66377997121245E+017,thats thats right,none,0.0,that that right
14642,5.76094311856484E+017,5.76094311856484E+017,goal get to urge use of act against on grounds that is a foreign government,none,0.0,goal get org use act ground foreign govern
14643,4.62689759546974E+017,4.62689759546974E+017,tommyward15 sure your mommy still does your laundry but mine can defend against a foolish,none,0.0,tommyward15 sure mamma still laundri mine defend foolish
14644,5.64603026321588E+017,5.64603026321588E+017,what an incredible piece of garbage the against the before,racism,1.0,inured piece arbat
14645,5.75951532660662E+017,5.75951532660662E+017,how long until kat up her crack pipe over the,sexism,1.0,long at crack pipe
14646,5.75596587079991E+017,5.75596587079991E+017,and,none,0.0,
14647,5.67898155255202E+017,5.67898155255202E+017,shaner38 exactly a well executed rebuild but dont rewrite history we tanked for fleury was rigging the lockout draft,sexism,1.0,shaner38 exactly well execute rebuild dont regret history tank fleur fig lookout draft
14648,5.66960682428428E+017,5.66960682428428E+017,elizabethhobso6 i remember you praising a feminist as being a good like what was her name again,sexism,1.0,elizabethhobso6 remember paris feminist good like name
